[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1): action: 26, observation: (1, 0.012016783270830823, 0.0, 0.13688068058467895, 0.39978143135417876, 1.298611360039865, 0.700236861223011, 3.5238702456244084, 3.499991508459485, 23.588065807804874, 11.468527920189473, 4.487030949441372), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 151, observation: (1, 1.8246580086217608, 0.5, 0.5690098152418899, 0.9163227279434601, 27.99974885735969, 7.895949227058221, 10.140963263522151, 24.0326178512689, 4.7591826229672805, 7.257779742129536, 5.019414371986954), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 199, observation: (1, 0.5649576963466605, 0.5, 0.9208281348792251, 0.9720029698342588, 0.17484115128454533, 7.6331299723351265, 3.358452311130071, 1.4477300012162073, 17.063342067616272, 2.5912382505551124, 1.419799822555855), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 118, observation: (1, 0.7121718406352707, 0.5, 0.6825998896939974, 0.7839985893202444, 4.663289935080267, 5.4618040644130605, 21.769482293168817, 30.926222960707086, 24.743310672214953, 4.230123981005125, 2.0443785373970007), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 168, observation: (1, 0.06359913714543113, 0.5, 0.17587529323383433, 0.0027058441939198374, 0.14830324206641887, 11.843579857875843, 4.568306306847994, 5.544886479934936, 6.440898378417011, 5.2875847270556156, 29.1018193822954), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 224, observation: (1, 0.12902518314786704, 0.39484913714543113, 0.2250077283283235, 0.32368132304477026, 6.248533742315795, 18.152342647122286, 24.189027311974876, 4.100567540291012, 30.388357570693927, 11.387759070623485, 8.233112545987604), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 88, observation: (1, 2.433803037159671, -0.057375679706701765, 0.2328249836711488, 0.6585685771765386, 1.0483985106765672, 8.566087692939222, 8.777868578318138, 9.433785333158404, 12.36832755178962, 15.655500659009011, 10.25447897879507), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 146, observation: (1, 4.698850050428425, 0.5, 0.6717157526851188, 0.9177999011251387, 1.9858422014345876, 1.43157292918795, 16.305331347794624, 7.917609347009148, 38.14822234216969, 9.537171765108358, 13.917061404268338), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 57, observation: (0, 2.256224084691948, 0.5, 0.5019188077484269, 0.2444741685848999, 29.174972346397226, 2.939309611730277, 0.7265234242544871, 24.61313255537032, 8.780805963634666, 11.879349734481146, 6.266391286857943), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 79, observation: (0, 0.15356739160635488, 0.5, 0.319880260218675, 0.5102469219247212, 6.483045330372014, 2.420075952937456, 11.329418587585582, 43.966958533082696, 8.813508100271807, 21.538634823868364, 2.357689737125241), rho: 0.4, reward: 0.0 - 2, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 216, observation: (0, 4.110354032352431, 0.5, 0.7023083363227228, 0.30441852927637414, 4.019434385432346, 0.30220912217378504, 15.672654730553692, 16.456611292008397, 2.375817697544008, 15.91504809649707, 1.7536892365523562), rho: 0.4, reward: 6.259951114654541 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 49, observation: (0, 0.4422157061297943, 0.5, 0.6922777297279897, 0.7382169352073176, 0.7413142094536878, 16.70253661305464, 4.292414138641281, 0.9779132938622073, 2.5068543130700367, 1.3811570355350136, 26.908508292426472), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 168, observation: (0, 1.5010758525479406, 0.3797157061297942, 0.6756705296508411, 0.8172033301615675, 11.47636437142268, 6.958939098587239, 29.442104944798835, 3.588756302733816, 5.270797252278445, 5.973006577501412, 2.6774311559620667), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 127, observation: (0, 0.07674366147451173, 0.5, 0.40662722539022844, 0.712145386981817, 2.393181584567308, 11.164977362739474, 3.016818396184511, 33.603779032596975, 1.1836833284276054, 0.26675337043366915, 1.1563703837769816), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 131, observation: (0, 2.322630647077522, 0.25799366147451175, 0.7591115194434391, 0.6619285077914898, 7.311054227317713, 20.778061410687137, 8.500416792167904, 3.2093677146821316, 1.8716629251044627, 8.186905803697881, 6.759904302793597), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 86, observation: (0, 0.004792662783809388, 0.5, 0.16248880612619898, 0.9099323392330392, 0.06735568912534134, 11.351178474545478, 5.853771288787217, 8.081906115600685, 6.298264058493656, 8.085037915776486, 6.57820548049326), rho: 0.4, reward: 0.9807184338569641 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 80, observation: (0, 0.7972766076641639, 0.4860426627838094, 0.7091949655539566, 0.6024755180127738, 8.703390152478242, 1.1430710151160648, 0.3403321752681606, 0.1664298507711684, 5.301351809121862, 2.75877719068843, 9.065428798798886), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5): action: 236, observation: (0, 2.7678575632999154, 0.5, 0.649951285109963, 0.8799817220899501, 8.233979584472946, 5.0101843688467165, 22.03080777724952, 4.319643865923722, 1.5440077383069137, 11.122937211512431, 15.084746212700086), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (5/1400): reward: -9.759330451488495, rho: 0.4000000000000001, rates: 0.36203347742557523
[TRAIN]: (6): action: 120, observation: (1, 13.513789205674293, 0.0, 0.9975603008077092, 0.8523339538376256, 10.085094893819353, 8.93124738669265, 17.085668463272008, 0.9576317156993466, 5.440023752226263, 9.123221639400267, 43.70687305717916), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 206, observation: (1, 0.19310469558834267, 0.5, 0.9695715836949206, 0.3535939143069846, 15.66381047629201, 5.236141299690772, 4.31974079122853, 4.298710825813694, 17.357130057113096, 7.974502300283222, 13.99685371594215), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 183, observation: (1, 3.5798181429249896, 0.5, 0.3155409861523355, 0.6805420439074786, 29.042555847231796, 17.45147074900789, 8.14811766472383, 16.14207667599464, 8.50711888640072, 8.018631001260717, 14.512036716364117), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 74, observation: (1, 0.06071138432816614, 0.5, 0.17561153544639652, 0.19955156107814587, 6.252227015466106, 8.814254798264036, 14.009965317950483, 12.351951431139668, 3.3760762452625714, 48.65498685118379, 3.0617369559626133), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 238, observation: (1, 0.08990995284887954, 0.33571138432816616, 0.7255205782271865, 0.3251280270663136, 3.241929867172089, 0.1824514656561106, 25.036797969908775, 12.759080924833947, 0.6130071173287542, 5.62152276184095, 1.2277627582303392), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 225, observation: (1, 5.242521720709984, 0.2568713371770457, 0.9373770262788652, 0.8936224316814614, 17.43076969022466, 1.5696196095793014, 7.241372724269024, 6.108808016069506, 8.194873191671245, 0.9867813765800602, 16.07268394695068), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 15, observation: (1, 4.497761250142657, 0.5, 0.09605047052194982, 0.9236955158515847, 0.192883443999323, 42.184313026932, 1.9966544756740412, 3.7862815784042536, 6.86361331518095, 1.2676956244246353, 13.360308067292559), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 196, observation: (1, 0.1792465608381462, 0.5, 0.2967621227135593, 0.23933226483154313, 1.2195032780257424, 1.8172181852487965, 7.094980898531025, 5.864611799477214, 1.734827634105081, 1.2022063692149267, 8.639736557080049), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 92, observation: (1, 0.18419429048007613, 0.19174656083814617, 0.14764871716314587, 0.25597233734023617, 0.5902651025750665, 1.2533145388452458, 6.174241901781587, 28.84186684429305, 9.775416042599208, 1.727709554580776, 3.2115482681953216), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 201, observation: (1, 0.02634382645547011, -0.14905914868177772, 0.2575074702184096, 0.2825850230495134, 53.49178569671862, 7.1184709860502835, 1.2954648629992116, 12.285450143787262, 10.740359334968424, 19.674644870121327, 1.5611066611060755), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 27, observation: (0, 4.020870738409894, -0.5727153222263076, 0.4037899765640002, 0.8682160452915255, 2.2849129436416526, 11.058391852014662, 1.810714050769397, 7.452357245951211, 20.740101605314067, 26.41007857613515, 0.4449237596450056), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 247, observation: (0, 0.7146909646638353, 0.5, 0.4339345650709059, 0.40658717669000566, 4.739642073117533, 2.3516027945946587, 59.16404371294987, 32.207460204977906, 5.1118421947620405, 4.0824313141495665, 0.28234339116342444), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 140, observation: (0, 0.11763169141423575, 0.5, 0.16528901202790325, 0.9159783627661267, 13.934028596535198, 0.2806873410457992, 0.6406524346842547, 26.848558048338433, 1.0889012781731608, 9.239588382235008, 8.234917233760578), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 207, observation: (0, 0.00484349684705181, 0.11138169141423582, 0.06319467349869512, 0.24084165558639714, 11.002888094348616, 4.730369318806347, 17.1988990195003, 16.120222323683574, 9.127218869656108, 8.686209458634483, 16.833549724273755), rho: 0.4, reward: 6.00717306137085 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 129, observation: (0, 1.4114803990715907, 0.05997518826128763, 0.7452198505292433, 0.2517483415020092, 10.127295636524071, 3.736027637055701, 9.44469440344476, 10.774269373926957, 17.093169185369646, 5.040719073628907, 4.195895278276119), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 211, observation: (0, 4.451873236234126, 0.5, 0.6953612018060651, 0.6749775576776715, 13.734507942908136, 15.39680898592479, 6.792724870214162, 7.246579968974349, 9.006622344954478, 17.477429293840586, 0.599483629867485), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 241, observation: (0, 6.445846814643833, 0.5, 0.8812007898005313, 0.08467989919151808, 27.724588036537167, 3.2958307703127883, 14.794252089711936, 0.7061622164002397, 9.078582671798515, 19.72956331554953, 2.9100724863879073), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 184, observation: (0, 0.18507396106999313, 0.5, 0.08423276719975947, 0.9737954606639021, 0.3139084297728368, 8.518111394747178, 4.960689893147048, 1.3282776308860442, 16.307563476068296, 4.451324426117669, 11.015971022020103), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 169, observation: (0, 7.149243772233504, 0.5, 0.9339761424936152, 0.3976599369301952, 13.639932019969503, 5.532513235958154, 12.659990080136957, 20.211243095530488, 0.20505045896519053, 20.967358173596825, 0.6989318248720802), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6): action: 41, observation: (0, 12.196122037530733, 0.5, 0.8974837419792132, 0.7322957268156076, 2.808154220358299, 11.216619116466969, 2.617668477845558, 28.065450925840253, 3.48828312214146, 37.387639156829636, 2.7486874730638897), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (6/1400): reward: -12.99282693862915, rho: 0.4000000000000001, rates: 0.3003586530685425
[TRAIN]: (7): action: 115, observation: (1, 0.06373649608717429, 0.0, 0.33590336637074025, 0.019530763730686407, 2.4726985263482417, 1.9554941589299737, 5.34430508685692, 21.173053172724803, 1.7204571088509675, 0.5014612060838652, 7.197829199883729), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 96, observation: (1, 0.016247619224352673, -0.2362635039128257, 0.8192239285239428, 0.22620606007976274, 4.552354752024651, 3.2299479222759677, 10.800216937188562, 2.1400442520484555, 35.53979244239285, 0.35282518301477905, 12.860561395835697), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 206, observation: (1, 0.02111386886909257, -0.651265884688473, 0.7640501438015234, 0.3691590626984659, 13.399572175350123, 13.770209486565692, 10.070972778170793, 11.523845380350776, 3.3592162933598275, 9.42105646436896, 3.260427094404083), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 195, observation: (1, 0.10723807712766409, -0.7801520158193804, 0.3289614253300208, 0.0566156265952279, 2.3414379627228175, 49.36658203311194, 15.035610992192641, 0.8839205408428518, 7.8121897260400495, 6.511873013981884, 2.6929673960076537), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 5, observation: (1, 0.4057972282425444, -0.7479139386917163, 0.5417664128782667, 0.6147151072485516, 2.6585795066443003, 25.786313061928226, 4.878376837989269, 15.057612308405343, 0.9053438724931234, 9.2629214431217, 1.5921944994711659), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 160, observation: (1, 3.063042587648054, -0.5108667104491719, 0.4944535231034245, 0.5001501257200883, 9.193609174853577, 12.651812651751877, 31.31656261190364, 3.114712642526072, 34.59184251903741, 0.8705171599112738, 16.00452522295534), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 237, observation: (1, 1.0496980228854578, 0.5, 0.919140119259317, 0.4225181337652002, 15.042793678938775, 14.07532439883665, 25.90817997504836, 67.36553052792698, 3.5148895233662953, 7.737553469242339, 5.864869854546408), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 238, observation: (1, 1.054989871842951, 0.5, 0.11744797200853785, 0.40128512571135666, 13.391900884240089, 5.945688523986407, 5.983588104737506, 31.724341795340933, 0.5853437672130175, 3.080518530917207, 7.257337324410188), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 226, observation: (1, 0.10171710491486344, 0.5, 0.7967707090414878, 0.3833847003653904, 11.799262568722282, 4.971270488410014, 7.826031606284289, 0.0012253711131563684, 6.034027157086287, 4.657034421711049, 1.5459207244843238), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 200, observation: (1, 0.17014063954776787, 0.5, 0.04104921357607616, 0.2055234862454952, 10.332365145904172, 20.021179498314638, 9.872405311282256, 1.2091482233559898, 5.022108192275888, 25.888390128848865, 6.914135560231395), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 70, observation: (0, 10.359723128257011, 0.07014063954776784, 0.7592296952824782, 0.4466388639242046, 45.25972985914613, 12.358055269574075, 0.5324288209759592, 24.367403173785615, 7.476749617472105, 37.815191879702034, 3.822961803315822), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 121, observation: (0, 0.2857473601034528, 0.5, 0.448656774217959, 0.47568441347696344, 3.6024434285749267, 2.6606183581748617, 11.146045842627304, 25.352544037211025, 12.002667161441202, 1.0340051513506163, 11.81427405518198), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 93, observation: (0, 0.8787479228308889, 0.4294973601034528, 0.715254179752396, 0.7094233534618143, 19.140801925260348, 0.6499485865352861, 1.225986363098696, 3.551080401548874, 2.1083316943459205, 3.0851152073554173, 15.41745609038275), rho: 0.4, reward: 6.928064346313477 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 119, observation: (0, 0.07421093839632897, 0.5, 0.2591557394289491, 0.6488245891969349, 1.0611576811439185, 3.695605111923152, 0.20464620483387658, 7.127501406578358, 13.639893626794716, 10.47349809737129, 3.327682355332438), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 184, observation: (0, 0.19611493865557306, 0.461710938396329, 0.26892900731117664, 0.6929830350430544, 20.819498359124427, 11.526508120316784, 6.165040492441321, 56.50985297032484, 22.52138052216919, 4.503734249814153, 2.183884467649237), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 60, observation: (0, 6.999969211135205, 0.5, 0.8947465027755843, 0.29183704447750647, 10.362090502442605, 10.641005927983521, 0.34274152997348184, 10.686685872469099, 2.248714702164956, 21.35241844374557, 7.153063081588165), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 199, observation: (0, 4.222870561412062, 0.5, 0.7313548722169707, 0.5921850681907754, 13.911770315629635, 23.552712162159505, 0.12204320475348684, 6.18126297330255, 9.956172346546923, 15.3321826777053, 9.777428327102491), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 210, observation: (0, 0.009635338311275521, 0.5, 0.12628905908994348, 0.8980337871038472, 1.475605139984222, 12.0691895708006, 2.4454780813111117, 1.2195699822412907, 3.8736698170191812, 7.427429857097017, 9.502358027227366), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 88, observation: (0, 0.08412867478301758, 0.07838533831127553, 0.3712190133992094, 0.898442230534778, 10.090061113374125, 11.652491677483475, 34.982920240737776, 13.055951592748432, 1.144779384670373, 1.2094768883402638, 0.41552315529215633), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7): action: 246, observation: (0, 3.3075492135213715, -0.3249859869057069, 0.6881833826193963, 0.047365386444676694, 4.172724222335492, 3.71336282226908, 1.0386037767546885, 7.658838831482041, 8.459151519047971, 13.09340655901276, 6.032678417342509), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (7/1400): reward: -12.071935653686523, rho: 0.4000000000000001, rates: 0.3464032173156738
[TRAIN]: (8): action: 135, observation: (1, 0.08327898869873172, 0.0, 0.7770533138623967, 0.35702539163226377, 0.5767884756253843, 0.36929140662690163, 11.65937518303278, 6.753341383774195, 1.6547795452906335, 1.1802936155858972, 4.425074943030315), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 94, observation: (1, 0.18038838377706856, -0.4979710113012682, 0.2084745928478745, 0.0990353305187911, 0.07924922874558467, 1.5416272128017199, 9.67522049695832, 37.01390499219647, 0.3144685683092671, 1.4203467007417168, 2.7940765556732265), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 99, observation: (1, 0.003136771729526533, -0.37383262752419966, 0.47461341393271483, 0.28917223499764544, 10.85294660700514, 4.210161978306076, 3.334973267188614, 8.871602073645487, 1.0913220142233482, 10.862715918088618, 12.773811992748882), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 224, observation: (1, 2.122269263391216, -0.4644458557946731, 0.5864777058351545, 0.7345926578507791, 6.1576616605618675, 16.49934141066129, 2.543622200333218, 3.8973882150808543, 6.221062889111285, 10.234128149798511, 7.571264926666279), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 129, observation: (1, 0.13385859999273736, 0.5, 0.9025158072892481, 0.28099254883201585, 4.693853368463334, 27.373302044311405, 10.347564329040736, 4.233715137408022, 9.50126143303493, 3.4158899221890264, 8.23943100355491), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 139, observation: (1, 3.6216030008110236, 0.033858599992737326, 0.32242810672808364, 0.7816501721921022, 5.405143339299547, 10.53831577061949, 23.091751443539664, 0.82009009795452, 10.594263515994351, 3.330170149107131, 12.444728576750478), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 223, observation: (1, 2.708921719117038, 0.5, 0.04644621337313026, 0.6364550002288037, 6.083737472988405, 18.03376223367153, 23.721690336980288, 11.338652796017767, 10.195063212453588, 4.897514411514703, 11.810199285553047), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 1, observation: (1, 0.0572956609059174, 0.5, 0.7299343040308106, 0.013147370953186188, 13.874179228055459, 8.085162014828697, 1.0999171860462178, 34.812357503475305, 5.979456493398122, 0.9623475731274195, 9.047314533704732), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 139, observation: (1, 0.3376627959302207, 0.14479566090591744, 0.681696894570086, 0.5166673038661548, 5.463111580867443, 26.259081602747806, 2.608704815870082, 0.2174717174226001, 20.55096154058319, 10.608124181082356, 1.1051490046693366), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 238, observation: (1, 0.14686237179493006, 0.16370845683613816, 0.35697109187936715, 0.1857023878143329, 16.6550156363232, 2.6193260954347117, 5.009971461986264, 10.161432128588856, 4.554354085270026, 3.2097670965268925, 1.9769237795974668), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 111, observation: (0, 0.13524215754371557, 0.14182082863106824, 0.238695270394512, 0.7135953310534005, 22.59995259354884, 17.543150960988005, 1.437439716534727, 1.711865229144942, 7.100147433232632, 6.0496061179738, 1.1554305991816995), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 143, observation: (0, 0.1918855056996594, -0.11668701382521618, 0.07329381571917781, 0.5402447842933029, 2.8484664740176235, 11.75863947735343, 12.357104332168129, 6.414967951928755, 28.910331022330126, 3.0072144512343426, 2.5472016250635825), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 91, observation: (0, 0.08874615303695628, -0.22480150812555677, 0.26583798624005084, 0.7985801318910486, 16.562697670901315, 0.8654475308911125, 4.183124825718634, 19.533840836423455, 11.14826281093441, 11.118681843948124, 6.395067981189358), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 3, observation: (0, 0.12160531127510651, -0.6048053550886006, 0.6369841854642233, 0.5262642325944948, 10.516743101517372, 34.027237236117685, 6.626827308149763, 53.97935281862134, 1.3075061516622286, 0.08703707286835691, 5.2314601057870895), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 13, observation: (0, 3.36284545050591, -0.7832000438134941, 0.9362158275037815, 0.8164440030491463, 11.301983225987598, 2.5279592116680103, 6.94774429103464, 0.050434121370842674, 1.1204214077063028, 9.743211814813055, 2.1969953388568), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 116, observation: (0, 6.691341216280144, 0.5, 0.9372164369032997, 0.9593377768720758, 1.4627111040720262, 25.442979934167354, 15.603214970724244, 27.831213568710247, 4.739947588539463, 19.505202318092266, 4.264973255401939), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 236, observation: (0, 0.4187206391037762, 0.5, 0.7998832053938699, 0.097422349797881, 18.931205743405176, 33.88530846976262, 18.67932232333384, 5.274274731487802, 0.9063016545722966, 1.2721720188655676, 1.8244677555054534), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 113, observation: (0, 0.10404474753612587, 0.5, 0.39352374579948357, 0.9618991298504462, 21.722378961755687, 6.425169642871839, 17.50320868799279, 12.308206867003527, 4.4519555568949905, 17.899660554648477, 24.544795496082976), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 208, observation: (0, 0.06540377598232841, 0.28529474753612594, 0.1800200901666621, 0.6835493239495691, 3.109750661205247, 39.61883516998256, 0.8680790183157072, 8.908294374793307, 3.8886479438963137, 0.4834691404378682, 3.0841632703920636), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8): action: 162, observation: (0, 2.5236427763257976, 0.10694852351845432, 0.8895692810752986, 0.6430103492244077, 9.052485571738845, 7.6714327649455, 2.761611659851754, 10.64210151129303, 23.74879576687084, 7.801845598873037, 5.036708787796078), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (8/1400): reward: -20.0, rho: 0.4000000000000001, rates: 0.0
[TRAIN]: (9): action: 149, observation: (1, 0.18012073906703593, 0.0, 0.5607251022934588, 0.36703463125625213, 4.308950853407976, 14.324987214171156, 11.029895988128757, 10.17043487126042, 1.8978356770412939, 6.117531531090492, 4.797416499463069), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 210, observation: (1, 4.453169273293783, 0.12387073906703594, 0.15231788007190883, 0.9473766380570782, 2.3689975767894795, 2.5482091296238623, 7.675162964595579, 2.2276503311959654, 29.667128888899615, 2.1203378036050835, 12.624193397190018), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 108, observation: (1, 1.1454033100972996, 0.5, 0.3233673128684841, 0.8893910496855922, 0.8751490657097125, 0.6765416616650373, 5.755312545391619, 16.866989911565717, 8.05626564907524, 2.244706361974847, 3.514015984399971), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 126, observation: (1, 0.16203965999891817, 0.5, 0.6531382308277865, 0.9638755973211416, 8.370224129755995, 7.267985009241059, 2.4941732066338425, 2.574782107312413, 0.3861011801099772, 10.581265376409185, 0.3056112043629495), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 9, observation: (1, 0.2041712465778721, 0.06203965999891825, 0.6694890598490654, 0.556655178053155, 34.94973805928285, 11.605843017002975, 7.354467671607607, 13.812900204895662, 8.475673276862357, 17.297890842505797, 0.8508123835462366), rho: 0.4, reward: 0.1802089363336563 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 165, observation: (1, 0.05840987584523099, 0.24746090657679037, 0.19960504325961914, 0.11547093156084298, 21.667932201356834, 0.1997451183605868, 6.847279399215155, 18.506614467423507, 10.030605530517036, 13.369104115711787, 5.972932307147035), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 176, observation: (1, 0.08919504987686491, -0.16287921757797863, 0.991548534261746, 0.14716619231968253, 4.229558641928033, 16.034791393103752, 4.009102751184551, 4.483048003792106, 2.633536568201716, 4.200557993577694, 0.32760859383547625), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
