[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 96
[TRAIN]: CUDA: True
[TRAIN]: (1/2500): reward: -12.683804316446185, rates: 0.008652718737721443, loss: 0, rho: 0.4000000000000001
[TRAIN]: (41/2500): reward: -1.5596435517072678, rates: 9.629515528678894, loss: 0.5526535347104072, rho: 0.4000000000000001
[TRAIN]: (42/2500): reward: 5.090546689927578, rates: 15.478959500789642, loss: 0.5262685015797615, rho: 0.4000000000000001
[TRAIN]: (43/2500): reward: -11.53485208004713, rates: 1.7089332342147827, loss: 0.5254010275006294, rho: 0.4000000000000001
[TRAIN]: (44/2500): reward: -10.16055154800415, rates: 2.827062964439392, loss: 0.5152191087603569, rho: 0.4000000000000001
[TRAIN]: (45/2500): reward: -9.358066737651825, rates: 5.677844285964966, loss: 0.49899553805589675, rho: 0.4000000000000001
[TRAIN]: (46/2500): reward: 0.5096576511859894, rates: 12.126275926828384, loss: 0.48081849664449694, rho: 0.4000000000000001
[TRAIN]: (47/2500): reward: -3.474980443716049, rates: 8.049213886260986, loss: 0.5161208465695382, rho: 0.4000000000000001
[TRAIN]: (48/2500): reward: 4.908499985933304, rates: 15.104611843824387, loss: 0.5396654635667801, rho: 0.4000000000000001
[TRAIN]: (49/2500): reward: -8.257959742099047, rates: 3.0126916356384754, loss: 0.5035268798470497, rho: 0.4000000000000001
[TRAIN]: (50/2500): reward: -6.410322521813214, rates: 2.9091406762599945, loss: 0.537295849621296, rho: 0.4000000000000001
[TRAIN]: (51/2500): reward: 5.010830603539944, rates: 12.673557922244072, loss: 0.5682667791843414, rho: 0.4000000000000001
[TRAIN]: (52/2500): reward: -6.768023520708084, rates: 6.207059442996979, loss: 0.5327106960117817, rho: 0.4000000000000001
[TRAIN]: (53/2500): reward: -13.32079790532589, rates: 0, loss: 0.5506166212260724, rho: 0.4000000000000001
[TRAIN]: (54/2500): reward: -7.877600334584713, rates: 4.162135601043701, loss: 0.5542970776557923, rho: 0.4000000000000001
[TRAIN]: (55/2500): reward: 0.11715968698263168, rates: 11.49144472926855, loss: 0.48889826238155365, rho: 0.4000000000000001
[TRAIN]: (56/2500): reward: -10.951952762901783, rates: 0.4326872378587723, loss: 0.5452316507697106, rho: 0.4000000000000001
[TRAIN]: (57/2500): reward: -14.882091909646988, rates: 1.0446928143501282, loss: 0.4779663309454918, rho: 0.4000000000000001
[TRAIN]: (58/2500): reward: -6.250984355807304, rates: 3.1240156441926956, loss: 0.5426565006375312, rho: 0.4000000000000001
[TRAIN]: (59/2500): reward: -1.4337776899337769, rates: 8.918769106268883, loss: 0.4862338647246361, rho: 0.4000000000000001
[TRAIN]: (60/2500): reward: -8.723736897110939, rates: 3.3300371170043945, loss: 0.4609058156609535, rho: 0.4000000000000001
[TRAIN]: (61/2500): reward: -9.176067523658276, rates: 2.074651598930359, loss: 0.4912120297551155, rho: 0.4000000000000001
[TRAIN]: (62/2500): reward: -1.8800771422684193, rates: 7.1496886275708675, loss: 0.5032816424965858, rho: 0.4000000000000001
[TRAIN]: (63/2500): reward: -12.482465535402298, rates: 2.1781768798828125, loss: 0.4597946867346764, rho: 0.4000000000000001
[TRAIN]: (64/2500): reward: -10.460327573120594, rates: 1.892038807272911, loss: 0.5191833317279816, rho: 0.4000000000000001
[TRAIN]: (65/2500): reward: -2.638670675456524, rates: 7.753461122512817, loss: 0.510880970954895, rho: 0.4000000000000001
[TRAIN]: (66/2500): reward: -7.948000431060791, rates: 4.127199411392212, loss: 0.5191735059022904, rho: 0.4000000000000001
[TRAIN]: (67/2500): reward: 4.847571812570095, rates: 14.883629910647869, loss: 0.512027059495449, rho: 0.4000000000000001
[TRAIN]: (68/2500): reward: -7.196196772158146, rates: 4.015247657895088, loss: 0.4734980553388596, rho: 0.4000000000000001
[TRAIN]: (69/2500): reward: 0.8619009184185416, rates: 8.615178719162941, loss: 0.41724673509597776, rho: 0.4000000000000001
[TRAIN]: (70/2500): reward: -3.6059764996170998, rates: 6.352343857288361, loss: 0.4878150835633278, rho: 0.4000000000000001
[TRAIN]: (71/2500): reward: -7.187160223722458, rates: 4.39586766064167, loss: 0.4840251713991165, rho: 0.4000000000000001
[TRAIN]: (72/2500): reward: -3.226272588595748, rates: 9.273727411404252, loss: 0.44333436191082, rho: 0.4000000000000001
[TRAIN]: (73/2500): reward: 1.5045605301856995, rates: 11.921744346618652, loss: 0.5593489512801171, rho: 0.4000000000000001
[TRAIN]: (74/2500): reward: -10.879247110337019, rates: 0.5685225911438465, loss: 0.47744630351662637, rho: 0.4000000000000001
[TRAIN]: (75/2500): reward: -12.457531690597534, rates: 3.042468309402466, loss: 0.46915863305330274, rho: 0.4000000000000001
[TRAIN]: (76/2500): reward: -3.2945652808994055, rates: 6.730537176132202, loss: 0.4296650677919388, rho: 0.4000000000000001
[TRAIN]: (77/2500): reward: -0.7504834681749344, rates: 8.518598407506943, loss: 0.47941568940877916, rho: 0.4000000000000001
[TRAIN]: (78/2500): reward: -7.4752213433384895, rates: 4.481152296066284, loss: 0.4609472952783108, rho: 0.4000000000000001
[TRAIN]: (79/2500): reward: -11.877311438322067, rates: 2.1400158405303955, loss: 0.4677984520792961, rho: 0.4000000000000001
[TRAIN]: (80/2500): reward: -13.644253745675087, rates: 0.7087464928627014, loss: 0.47976770251989365, rho: 0.4000000000000001
[TRAIN]: (81/2500): reward: 0.6974635683000088, rates: 8.491226401180029, loss: 0.4598196022212505, rho: 0.4000000000000001
[TRAIN]: (82/2500): reward: -15.731818716973066, rates: 0.05904580280184746, loss: 0.4848100572824478, rho: 0.4000000000000001
[TRAIN]: (83/2500): reward: -11.594390615820885, rates: 1.531347393989563, loss: 0.4194515570998192, rho: 0.4000000000000001
[TRAIN]: (84/2500): reward: -3.8028111159801483, rates: 7.681529104709625, loss: 0.4898681305348873, rho: 0.4000000000000001
[TRAIN]: (85/2500): reward: -5.822132978588343, rates: 5.696886461228132, loss: 0.4597876712679863, rho: 0.4000000000000001
[TRAIN]: (86/2500): reward: -4.360897123813629, rates: 6.836500406265259, loss: 0.4658150374889374, rho: 0.4000000000000001
[TRAIN]: (87/2500): reward: -9.500723972916603, rates: 1.009492039680481, loss: 0.49879375100135803, rho: 0.4000000000000001
[TRAIN]: (88/2500): reward: -9.225067116320133, rates: 4.519871473312378, loss: 0.45460712611675264, rho: 0.4000000000000001
[TRAIN]: (89/2500): reward: -3.523106448352337, rates: 7.478838033974171, loss: 0.4698317013680935, rho: 0.4000000000000001
[TRAIN]: (90/2500): reward: -8.886891394853592, rates: 4.920360803604126, loss: 0.4726672187447548, rho: 0.4000000000000001
[TRAIN]: (91/2500): reward: -10.313274800777435, rates: 2.5447499752044678, loss: 0.3793345183134079, rho: 0.4000000000000001
[TRAIN]: (92/2500): reward: -10.890358880162239, rates: 0.6508220285177231, loss: 0.441192264854908, rho: 0.4000000000000001
[TRAIN]: (93/2500): reward: -2.0764614939689636, rates: 8.076162815093994, loss: 0.43754651099443437, rho: 0.4000000000000001
[TRAIN]: (94/2500): reward: -12.323886469006538, rates: 0.9124880880117416, loss: 0.4422529831528664, rho: 0.4000000000000001
[TRAIN]: (95/2500): reward: -8.824615448713303, rates: 1.7921731621026993, loss: 0.41949969828128814, rho: 0.4000000000000001
[TRAIN]: (96/2500): reward: -9.012341171503067, rates: 4.693598389625549, loss: 0.4059636637568474, rho: 0.4000000000000001
[TRAIN]: (97/2500): reward: -5.204068623483181, rates: 7.121436469256878, loss: 0.44586093425750734, rho: 0.4000000000000001
[TRAIN]: (98/2500): reward: -3.3347137346863747, rates: 9.943882398307323, loss: 0.43317986875772474, rho: 0.4000000000000001
[TRAIN]: (99/2500): reward: -7.4660752192139626, rates: 5.780471503734589, loss: 0.44019334614276884, rho: 0.4000000000000001
[TRAIN]: (100/2500): reward: -5.2448874562978745, rates: 7.604855120182037, loss: 0.39641577154397967, rho: 0.4000000000000001
[TRAIN]: (101/2500): reward: -2.1927184090018272, rates: 6.318251430988312, loss: 0.4055369712412357, rho: 0.4000000000000001
[TRAIN]: (102/2500): reward: -12.470871038734913, rates: 0.644827127456665, loss: 0.4219707138836384, rho: 0.4000000000000001
[TRAIN]: (103/2500): reward: -2.4208663403987885, rates: 6.7041336596012115, loss: 0.4361767962574959, rho: 0.4000000000000001
[TRAIN]: (104/2500): reward: -10.612387850880623, rates: 3.047177031636238, loss: 0.3907938115298748, rho: 0.4000000000000001
[TRAIN]: (105/2500): reward: -1.5277902781963348, rates: 9.495826840400696, loss: 0.42246800735592843, rho: 0.4000000000000001
[TRAIN]: (106/2500): reward: -0.9860103502869606, rates: 9.017534963786602, loss: 0.3773171864449978, rho: 0.4000000000000001
[TRAIN]: (107/2500): reward: -7.030618637800217, rates: 8.132388859987259, loss: 0.42512947618961333, rho: 0.4000000000000001
[TRAIN]: (108/2500): reward: -9.692954579368234, rates: 4.448949046432972, loss: 0.4116382785141468, rho: 0.4000000000000001
[TRAIN]: (109/2500): reward: -3.6399267725646496, rates: 7.857979774475098, loss: 0.4065291702747345, rho: 0.4000000000000001
[TRAIN]: (110/2500): reward: -4.155465744435787, rates: 5.034298479557037, loss: 0.3930392935872078, rho: 0.4000000000000001
[TRAIN]: (111/2500): reward: -6.950170814990997, rates: 6.277873277664185, loss: 0.474924211204052, rho: 0.4000000000000001
[TRAIN]: (112/2500): reward: -8.545479372143745, rates: 3.6323161125183105, loss: 0.4185876578092575, rho: 0.4000000000000001
[TRAIN]: (113/2500): reward: 5.165532931685448, rates: 15.531099647283554, loss: 0.39067830964922906, rho: 0.4000000000000001
[TRAIN]: (114/2500): reward: -9.495763078331947, rates: 4.902865871787071, loss: 0.39208258837461474, rho: 0.4000000000000001
[TRAIN]: (115/2500): reward: -1.9076142311096191, rates: 8.880362033843994, loss: 0.38538264110684395, rho: 0.4000000000000001
[TRAIN]: (116/2500): reward: -7.8644202053546906, rates: 5.458156153559685, loss: 0.3999048814177513, rho: 0.4000000000000001
[TRAIN]: (117/2500): reward: -3.91526822373271, rates: 8.311076808720827, loss: 0.40560166239738465, rho: 0.4000000000000001
[TRAIN]: (118/2500): reward: -2.314704477787018, rates: 7.846866130828857, loss: 0.3412608876824379, rho: 0.4000000000000001
[TRAIN]: (119/2500): reward: -9.051103383302689, rates: 4.521963596343994, loss: 0.3695152662694454, rho: 0.4000000000000001
[TRAIN]: (120/2500): reward: -11.844325765967369, rates: 2.6347339898347855, loss: 0.4144640304148197, rho: 0.4000000000000001
[TRAIN]: (121/2500): reward: 2.472207799553871, rates: 11.916232347488403, loss: 0.37957050949335097, rho: 0.4000000000000001
[TRAIN]: (122/2500): reward: -0.6810374483466148, rates: 8.241432838141918, loss: 0.36334295868873595, rho: 0.4000000000000001
[TRAIN]: (123/2500): reward: -5.219298109412193, rates: 5.666728258132935, loss: 0.3858779102563858, rho: 0.4000000000000001
[TRAIN]: (124/2500): reward: -13.957101728767157, rates: 0, loss: 0.35550072267651556, rho: 0.4000000000000001
[TRAIN]: (125/2500): reward: -7.392330884933472, rates: 5.337576866149902, loss: 0.3430784948170185, rho: 0.4000000000000001
[TRAIN]: (126/2500): reward: -2.365217410027981, rates: 9.04524976015091, loss: 0.34123303517699244, rho: 0.4000000000000001
[TRAIN]: (127/2500): reward: -2.5696418285369873, rates: 10.539003312587738, loss: 0.3435605220496655, rho: 0.4000000000000001
[TRAIN]: (128/2500): reward: -10.256239801645279, rates: 2.127051830291748, loss: 0.3464565001428127, rho: 0.4000000000000001
[TRAIN]: (129/2500): reward: 0.10803915932774544, rates: 9.006446778774261, loss: 0.338364065438509, rho: 0.4000000000000001
[TRAIN]: (130/2500): reward: -16.08449161052704, rates: 0, loss: 0.39233777672052383, rho: 0.4000000000000001
[TRAIN]: (131/2500): reward: -5.104355923831463, rates: 6.993645802140236, loss: 0.3825143679976463, rho: 0.4000000000000001
[TRAIN]: (132/2500): reward: 0.8469405844807625, rates: 11.074904777109623, loss: 0.3598629325628281, rho: 0.4000000000000001
[TRAIN]: (133/2500): reward: -6.740810990333557, rates: 4.1114614605903625, loss: 0.3966683804988861, rho: 0.4000000000000001
[TRAIN]: (134/2500): reward: -12.13352669030428, rates: 1.5430603176355362, loss: 0.3131715957075357, rho: 0.4000000000000001
[TRAIN]: (135/2500): reward: -10.624786749482155, rates: 0.2340284064412117, loss: 0.3243964321911335, rho: 0.4000000000000001
[TRAIN]: (136/2500): reward: -1.4352776817977428, rates: 10.556398153305054, loss: 0.3766737014055252, rho: 0.4000000000000001
[TRAIN]: (137/2500): reward: -8.641451574862003, rates: 5.460860967636108, loss: 0.32244850546121595, rho: 0.4000000000000001
[TRAIN]: (138/2500): reward: -11.1156847178936, rates: 4.773516803979874, loss: 0.3643369168043137, rho: 0.4000000000000001
[TRAIN]: (139/2500): reward: -2.915733441710472, rates: 9.084266558289528, loss: 0.3521234653890133, rho: 0.4000000000000001
[TRAIN]: (140/2500): reward: -11.859066165983677, rates: 1.4953577890992165, loss: 0.3059226281940937, rho: 0.4000000000000001
[TRAIN]: (141/2500): reward: -3.3834680542349815, rates: 5.715810865163803, loss: 0.3058968812227249, rho: 0.4000000000000001
[TRAIN]: (142/2500): reward: -10.890340685844421, rates: 1.9852449297904968, loss: 0.33282525166869165, rho: 0.4000000000000001
[TRAIN]: (143/2500): reward: -9.192334324121475, rates: 4.426744371652603, loss: 0.3337910108268261, rho: 0.4000000000000001
[TRAIN]: (144/2500): reward: -14.46379417181015, rates: 0.7843559980392456, loss: 0.3041557177901268, rho: 0.4000000000000001
[TRAIN]: (145/2500): reward: -1.258386306464672, rates: 8.856969811022282, loss: 0.33085762709379196, rho: 0.4000000000000001
[TRAIN]: (146/2500): reward: -8.644349080510437, rates: 3.278629779815674, loss: 0.2992631234228611, rho: 0.4000000000000001
[TRAIN]: (147/2500): reward: -9.789959788322449, rates: 2.258923292160034, loss: 0.2883092761039734, rho: 0.4000000000000001
[TRAIN]: (148/2500): reward: -5.4214679673314095, rates: 4.706132024526596, loss: 0.3341874644160271, rho: 0.4000000000000001
[TRAIN]: (149/2500): reward: -0.533049114048481, rates: 9.074446976184845, loss: 0.2708186790347099, rho: 0.4000000000000001
[TRAIN]: (150/2500): reward: -7.664198711514473, rates: 4.905522391200066, loss: 0.32254673466086387, rho: 0.4000000000000001
[TRAIN]: (151/2500): reward: -4.082910850644112, rates: 7.767388343811035, loss: 0.3157797411084175, rho: 0.4000000000000001
[TRAIN]: (152/2500): reward: -7.744843170046806, rates: 6.759597972035408, loss: 0.31960236057639124, rho: 0.4000000000000001
[TRAIN]: (153/2500): reward: 3.853497549891472, rates: 14.050975173711777, loss: 0.2921374313533306, rho: 0.4000000000000001
[TRAIN]: (154/2500): reward: -13.598450422286987, rates: 1.6159197092056274, loss: 0.30011395290493964, rho: 0.4000000000000001
[TRAIN]: (155/2500): reward: -5.904684953391552, rates: 6.845315046608448, loss: 0.3379729501903057, rho: 0.4000000000000001
[TRAIN]: (156/2500): reward: -10.552583698183298, rates: 1.999830961227417, loss: 0.32900121435523033, rho: 0.4000000000000001
[TRAIN]: (157/2500): reward: -9.514015138149261, rates: 1.4746503233909607, loss: 0.29323830381035804, rho: 0.4000000000000001
[TRAIN]: (158/2500): reward: -11.221258915960789, rates: 0.09887110441923141, loss: 0.2957267016172409, rho: 0.4000000000000001
[TRAIN]: (159/2500): reward: -3.7115038856863976, rates: 5.753739804029465, loss: 0.27187752798199655, rho: 0.4000000000000001
[TRAIN]: (160/2500): reward: -4.772309821099043, rates: 6.353268079459667, loss: 0.2874133430421352, rho: 0.4000000000000001
[TRAIN]: (161/2500): reward: -5.669445224106312, rates: 6.850729376077652, loss: 0.2640493169426918, rho: 0.4000000000000001
[TRAIN]: (162/2500): reward: 0.03466697037220001, rates: 8.71982654929161, loss: 0.2816679008305073, rho: 0.4000000000000001
[TRAIN]: (163/2500): reward: -8.032123357057571, rates: 3.5136212408542633, loss: 0.2551570549607277, rho: 0.4000000000000001
[TRAIN]: (164/2500): reward: -9.730473294854164, rates: 4.058240652084351, loss: 0.35165005922317505, rho: 0.4000000000000001
[TRAIN]: (165/2500): reward: 2.6201376169919968, rates: 13.010909914970398, loss: 0.2906468503177166, rho: 0.4000000000000001
[TRAIN]: (166/2500): reward: -6.958108151331544, rates: 4.873421719297767, loss: 0.2858256421983242, rho: 0.4000000000000001
[TRAIN]: (167/2500): reward: -4.3952295407652855, rates: 8.209710646420717, loss: 0.25368418246507646, rho: 0.4000000000000001
[TRAIN]: (168/2500): reward: -0.19312503933906555, rates: 10.419875681400299, loss: 0.2929469168186188, rho: 0.4000000000000001
[TRAIN]: (169/2500): reward: -12.548287861049175, rates: 0.26312775164842606, loss: 0.26905867010354995, rho: 0.4000000000000001
[TRAIN]: (170/2500): reward: -9.165310837328434, rates: 3.765923947095871, loss: 0.29665688052773476, rho: 0.4000000000000001
[TRAIN]: (171/2500): reward: -1.5700796395540237, rates: 8.955651938915253, loss: 0.2955887869000435, rho: 0.4000000000000001
[TRAIN]: (172/2500): reward: -9.485606335103512, rates: 4.139393664896488, loss: 0.2422294445335865, rho: 0.4000000000000001
[TRAIN]: (173/2500): reward: -14.14812621474266, rates: 0.818455159664154, loss: 0.31270612254738805, rho: 0.4000000000000001
[TRAIN]: (174/2500): reward: -10.150359153747559, rates: 4.296280682086945, loss: 0.23550487831234931, rho: 0.4000000000000001
[TRAIN]: (175/2500): reward: 5.433676242828369, rates: 15.93367624282837, loss: 0.24952510111033915, rho: 0.4000000000000001
[TRAIN]: (176/2500): reward: -11.081689089536667, rates: 1.0079680383205414, loss: 0.2730599567294121, rho: 0.4000000000000001
[TRAIN]: (177/2500): reward: -7.5080680549144745, rates: 3.930850327014923, loss: 0.3128895476460457, rho: 0.4000000000000001
[TRAIN]: (178/2500): reward: -1.5537662506103516, rates: 10.525473356246948, loss: 0.2860661007463932, rho: 0.4000000000000001
[TRAIN]: (179/2500): reward: 3.217864513397217, rates: 14.717864513397217, loss: 0.26657599285244943, rho: 0.4000000000000001
[TRAIN]: (180/2500): reward: -8.410418890416622, rates: 2.21529658138752, loss: 0.24233177453279495, rho: 0.4000000000000001
[TRAIN]: (181/2500): reward: -6.492663733661175, rates: 3.157653331756592, loss: 0.24542416259646416, rho: 0.4000000000000001
[TRAIN]: (182/2500): reward: -13.47533267736435, rates: 2.0246673226356506, loss: 0.29425324946641923, rho: 0.4000000000000001
[TRAIN]: (183/2500): reward: -6.009065747261047, rates: 6.378769516944885, loss: 0.26596520766615867, rho: 0.4000000000000001
[TRAIN]: (184/2500): reward: -6.915318727493286, rates: 3.581835091114044, loss: 0.3021164432168007, rho: 0.4000000000000001
[TRAIN]: (185/2500): reward: 3.3055292665958405, rates: 11.420716419816017, loss: 0.27431670427322385, rho: 0.4000000000000001
[TRAIN]: (186/2500): reward: -3.6130087673664093, rates: 8.259130120277405, loss: 0.24890227764844894, rho: 0.4000000000000001
[TRAIN]: (187/2500): reward: -1.2574341222643852, rates: 9.046915769577026, loss: 0.2914391055703163, rho: 0.4000000000000001
[TRAIN]: (188/2500): reward: -11.406083270907402, rates: 0.604500949382782, loss: 0.29978738017380235, rho: 0.4000000000000001
[TRAIN]: (189/2500): reward: -3.9474380016326904, rates: 9.248705506324768, loss: 0.251485513150692, rho: 0.4000000000000001
[TRAIN]: (190/2500): reward: -7.047443181276321, rates: 4.309242695569992, loss: 0.25315252915024755, rho: 0.4000000000000001
[TRAIN]: (191/2500): reward: -9.216526775155216, rates: 4.739511949941516, loss: 0.30503973215818403, rho: 0.4000000000000001
[TRAIN]: (192/2500): reward: -12.547792002558708, rates: 1.0147710740566254, loss: 0.2698314554989338, rho: 0.4000000000000001
[TRAIN]: (193/2500): reward: 6.144720248878002, rates: 15.337618052959442, loss: 0.2238385021686554, rho: 0.4000000000000001
[TRAIN]: (194/2500): reward: -7.2474316991865635, rates: 5.5025683008134365, loss: 0.28419162034988404, rho: 0.4000000000000001
[TRAIN]: (195/2500): reward: 3.7748875617980957, rates: 16.4414654225111, loss: 0.2574539609253407, rho: 0.4000000000000001
[TRAIN]: (196/2500): reward: -3.996034801006317, rates: 8.595461010932922, loss: 0.2432865746319294, rho: 0.4000000000000001
[TRAIN]: (197/2500): reward: -13.076460614800453, rates: 0.33931486308574677, loss: 0.26533899530768396, rho: 0.4000000000000001
[TRAIN]: (198/2500): reward: -1.574534110724926, rates: 7.49754410982132, loss: 0.23437770269811153, rho: 0.4000000000000001
[TRAIN]: (199/2500): reward: -8.900079250335693, rates: 3.5530507564544678, loss: 0.26214400976896285, rho: 0.4000000000000001
[TRAIN]: (200/2500): reward: -1.7571448683738708, rates: 10.61785513162613, loss: 0.252793026342988, rho: 0.4000000000000001
[TRAIN]: (201/2500): reward: -10.762527450919151, rates: 1.875724196434021, loss: 0.27923512980341914, rho: 0.4000000000000001
[TRAIN]: (202/2500): reward: 1.25175304338336, rates: 8.702055346220732, loss: 0.22737429440021514, rho: 0.4000000000000001
[TRAIN]: (203/2500): reward: -0.47260478138923645, rates: 10.325481966137886, loss: 0.23753329813480378, rho: 0.4000000000000001
[TRAIN]: (204/2500): reward: -7.577234335243702, rates: 4.314774036407471, loss: 0.2602932080626488, rho: 0.4000000000000001
[TRAIN]: (205/2500): reward: -10.167614437639713, rates: 1.1205070316791534, loss: 0.3008894808590412, rho: 0.4000000000000001
[TRAIN]: (206/2500): reward: -2.1438419818878174, rates: 8.521887958049774, loss: 0.2459638774394989, rho: 0.4000000000000001
[TRAIN]: (207/2500): reward: -8.237057030200958, rates: 4.014776736497879, loss: 0.2956565596163273, rho: 0.4000000000000001
[TRAIN]: (208/2500): reward: -9.219527676701546, rates: 0.3150874078273773, loss: 0.26654286608099936, rho: 0.4000000000000001
[TRAIN]: (209/2500): reward: -0.7618199922144413, rates: 8.113180007785559, loss: 0.30177320428192617, rho: 0.4000000000000001
[TRAIN]: (210/2500): reward: -9.08581392467022, rates: 3.8120532035827637, loss: 0.2642604079097509, rho: 0.4000000000000001
[TRAIN]: (211/2500): reward: -1.3656379505991936, rates: 9.454776138067245, loss: 0.23575305789709092, rho: 0.4000000000000001
[TRAIN]: (212/2500): reward: 0.5248274590121582, rates: 9.276687026023865, loss: 0.2486972153186798, rho: 0.4000000000000001
[TRAIN]: (213/2500): reward: 0.2911964878439903, rates: 13.54119648784399, loss: 0.22711044028401375, rho: 0.4000000000000001
[TRAIN]: (214/2500): reward: -4.772865690290928, rates: 5.133994162082672, loss: 0.2393585793673992, rho: 0.4000000000000001
