[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 34
[ENV]: Finished init Environment
[TRAIN]: actions: 34, observations: 70
[TRAIN]: CUDA: True
[TRAIN]: (12/1600): reward: -60.23655742406845, rates: 4.763442834181465, loss: 1.008535659313202, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 13, P: [0.375, 0.125, 0.625, 0.0, 0.9375, 0.375, 0.6875, 0.6875, 0.0625, 0.3125, 0.4375, 0.4375, 0.1875, 0.6875, 0.875, 0.125, 0.3125, 0.6875, 0.4375, 0.625]
[TRAIN]: (13/1600): reward: -66.77014487981796, rates: 2.2298553858839942, loss: 1.078261560201645, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [0.8125, 0.375, 0.4375, 0.4375, 0.75, 0.75, 0.375, 1.0, 0.4375, 0.6875, 0.8125, 0.4375, 0.4375, 0.0, 0.6875, 0.4375, 0.3125, 0.0625, 0.25, 0.6875]
[TRAIN]: (14/1600): reward: -76.21562975645065, rates: 1.7843702417443372, loss: 1.1241023063659668, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.1875, 0.875, 0.875, 0.625, 0.0625, 1.0, 0.0, 0.8125, 0.125, 0.625, 0.6875, 1.0, 0.625, 1.0, 0.0625, 0.1875, 0.6875, 0.1875, 0.375, 0.5]
[TRAIN]: (15/1600): reward: -64.53495109081268, rates: 1.4650487980036129, loss: 1.1633029609918595, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.125, 0.8125, 0.1875, 0.125, 0.6875, 0.875, 0.75, 0.1875, 0.375, 0.5625, 0.375, 0.5625, 0.75, 0.0, 0.5625, 0.875, 0.6875, 0.0, 0.5, 0.6875]
[TRAIN]: (16/1600): reward: -81.63307476043701, rates: 0.3669252478860977, loss: 1.2962936460971832, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [0.1875, 0.75, 0.3125, 0.25, 0.25, 0.0, 0.375, 0.4375, 1.0, 0.6875, 0.8125, 0.0625, 0.0, 0.875, 0.8125, 0.3125, 0.5, 0.5625, 0.125, 0.5]
[TRAIN]: (17/1600): reward: -73.92297750711441, rates: 1.0770224992599684, loss: 1.1996324211359024, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 13, P: [0.8125, 0.125, 0.8125, 0.9375, 0.8125, 0.75, 0.0, 0.0625, 0.375, 0.3125, 1.0, 0.625, 0.1875, 0.375, 1.0, 0.75, 0.6875, 0.75, 0.875, 0.0625]
[TRAIN]: (18/1600): reward: -66.35192456841469, rates: 2.648075497854033, loss: 1.2713475495576858, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.625, 0.1875, 0.5, 0.0, 0.8125, 0.5625, 1.0, 0.8125, 0.3125, 0.25, 0.9375, 0.6875, 0.8125, 0.5625, 0.3125, 0.4375, 0.375, 0.125, 0.4375, 0.1875]
[TRAIN]: (19/1600): reward: -71.15044975280762, rates: 1.8495502740712422, loss: 1.3520478695631026, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 6, P: [0.25, 0.3125, 0.625, 0.1875, 0.5625, 0.125, 0.3125, 0.875, 0.5625, 0.0, 0.25, 0.0625, 0.5, 0.625, 0.5625, 0.4375, 0.1875, 0.375, 0.0625, 0.75]
[TRAIN]: (20/1600): reward: -56.54819720983505, rates: 2.451802770761232, loss: 1.0951288342475891, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.0, 0.5, 0.875, 0.0, 0.25, 0.125, 1.0, 0.25, 0.5625, 0.0625, 0.0, 0.3125, 0.5625, 0.625, 0.3125, 0.5625, 0.75, 0.875, 0.6875, 0.5]
[TRAIN]: (21/1600): reward: -65.9297439455986, rates: 2.070256133894418, loss: 1.1461109280586244, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 13, P: [0.5625, 0.3125, 0.375, 0.125, 0.125, 0.25, 0.625, 0.4375, 0.25, 1.0, 0.625, 0.8125, 0.875, 0.25, 0.4375, 0.8125, 0.0625, 0.0, 0.6875, 0.4375]
[TRAIN]: (22/1600): reward: -71.35735128819942, rates: 1.6426484827253671, loss: 1.094620905816555, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 13, P: [0.875, 0.5625, 0.0625, 0.4375, 0.4375, 0.25, 0.875, 0.25, 0.875, 0.4375, 0.8125, 0.6875, 0.9375, 0.1875, 0.6875, 0.6875, 1.0, 0.5625, 0.875, 0.1875]
[TRAIN]: (23/1600): reward: -58.86261838674545, rates: 2.13738133784375, loss: 1.2620196804404258, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.75, 0.75, 0.375, 0.625, 0.0, 1.0, 0.9375, 0.25, 0.5625, 0.75, 0.3125, 0.0625, 0.1875, 1.0, 0.0, 0.375, 1.0, 0.875, 0.75, 0.1875]
[TRAIN]: (24/1600): reward: -65.68973869085312, rates: 2.310261236879707, loss: 1.1880687832832337, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 14, P: [0.3125, 0.875, 0.3125, 0.875, 0.875, 0.625, 0.25, 0.25, 0.25, 0.875, 0.375, 0.875, 0.3125, 0.875, 0.4375, 0.75, 0.8125, 0.1875, 0.3125, 0.9375]
[TRAIN]: (25/1600): reward: -58.25997257232666, rates: 1.7400274605075, loss: 1.0224649220705033, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.9375, 0.75, 0.5, 0.0, 1.0, 0.3125, 1.0, 0.4375, 0.125, 0.0, 0.75, 0.3125, 0.875, 0.375, 0.1875, 0.3125, 0.75, 0.5, 0.8125, 0.25]
[TRAIN]: (26/1600): reward: -58.2129243016243, rates: 2.7870757194713516, loss: 1.1916885524988174, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.625, 1.0, 0.8125, 0.0625, 0.625, 0.0, 0.8125, 0.5625, 0.4375, 0.6875, 0.125, 0.5625, 0.9375, 0.5, 0.9375, 0.0, 0.4375, 0.6875, 0.8125, 0.125]
[TRAIN]: (27/1600): reward: -52.56913436204195, rates: 4.4308656769931645, loss: 1.251294380426407, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.5, 0.4375, 0.0, 0.9375, 0.8125, 0.75, 1.0, 0.5625, 0.375, 0.8125, 0.875, 0.0625, 0.125, 0.1875, 0.5, 0.0625, 0.875, 0.625, 0.8125, 0.0625]
[TRAIN]: (28/1600): reward: -65.57682672142982, rates: 3.4231732551560006, loss: 1.2431443899869918, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.0625, 0.3125, 0.1875, 0.1875, 0.5, 0.0625, 0.1875, 0.375, 0.875, 0.1875, 0.875, 0.5, 0.6875, 0.625, 0.3125, 0.375, 0.1875, 0.6875, 0.6875, 1.0]
[TRAIN]: (29/1600): reward: -72.43807077920064, rates: 2.5619292177945, loss: 1.3184693515300752, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.4375, 0.9375, 0.9375, 1.0, 0.75, 0.8125, 0.375, 0.5, 0.3125, 0.375, 0.8125, 0.375, 0.125, 0.0625, 0.1875, 0.9375, 0.4375, 0.125, 0.3125, 0.9375]
[TRAIN]: (30/1600): reward: -67.58733204007149, rates: 2.412668029692245, loss: 1.2268238931894302, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.4375, 0.9375, 0.5, 0.4375, 0.125, 0.4375, 0.9375, 0.625, 0.875, 0.4375, 0.5625, 1.0, 0.1875, 0.1875, 0.0, 0.3125, 0.3125, 0.75, 1.0, 0.125]
[TRAIN]: (31/1600): reward: -52.06280438601971, rates: 2.9371956147289087, loss: 1.1979408219456673, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.4375, 0.3125, 0.8125, 1.0, 0.6875, 0.0625, 0.5, 1.0, 0.3125, 0.9375, 0.1875, 0.5, 0.9375, 0.3125, 0.3125, 0.375, 0.9375, 0.5, 0.3125, 0.125]
[TRAIN]: (32/1600): reward: -52.487871170043945, rates: 2.512128827989119, loss: 1.2614784061908721, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.625, 0.1875, 0.3125, 0.4375, 0.125, 0.875, 0.8125, 0.625, 0.5, 0.0625, 0.4375, 0.5625, 0.125, 0.0625, 0.0, 0.125, 1.0, 0.0, 1.0, 0.5]
[TRAIN]: (33/1600): reward: -72.35479672253132, rates: 2.6452034070295545, loss: 1.1854798585176467, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.5625, 0.75, 0.5625, 0.4375, 0.0625, 0.0, 0.0625, 0.8125, 0.25, 0.4375, 0.4375, 0.625, 0.5625, 0.125, 0.625, 1.0, 0.75, 0.4375, 0.625, 0.3125]
[TRAIN]: (34/1600): reward: -70.14419794082642, rates: 0.8558020605676373, loss: 1.1653963446617126, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.625, 0.6875, 0.125, 0.0625, 0.3125, 0.9375, 0.125, 0.0625, 0.9375, 0.875, 1.0, 0.375, 0.25, 0.125, 1.0, 1.0, 0.375, 0.6875, 0.8125, 0.9375]
[TRAIN]: (35/1600): reward: -49.94192522764206, rates: 4.058074829186678, loss: 1.1990945637226105, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 14, P: [0.6875, 0.125, 0.125, 0.9375, 0.125, 0.75, 0.0625, 0.0625, 0.0, 0.3125, 0.3125, 0.625, 0.9375, 0.375, 0.6875, 0.8125, 0.5, 1.0, 0.25, 0.0625]
[TRAIN]: (36/1600): reward: -66.73094749450684, rates: 3.269052380723889, loss: 1.4069285660982132, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 6, P: [0.1875, 0.0625, 0.25, 0.9375, 0.0, 0.0625, 0.4375, 0.0625, 0.125, 0.4375, 0.75, 0.125, 0.9375, 0.5, 0.75, 0.625, 0.1875, 0.625, 0.375, 0.6875]
[TRAIN]: (37/1600): reward: -72.13411870598793, rates: 2.8658814031896593, loss: 1.3767326831817628, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 16, P: [0.875, 0.125, 0.5, 0.4375, 0.1875, 0.25, 0.6875, 0.9375, 0.875, 0.8125, 0.3125, 0.875, 0.5, 0.8125, 0.375, 0.375, 0.0, 0.1875, 0.75, 0.625]
[TRAIN]: (38/1600): reward: -63.88024061918259, rates: 3.119759307442787, loss: 1.2545416086912156, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [1.0, 0.25, 0.375, 0.8125, 0.4375, 0.3125, 0.9375, 0.4375, 0.625, 0.375, 0.5625, 0.5625, 0.875, 0.25, 0.125, 0.3125, 0.1875, 0.4375, 0.9375, 0.625]
[TRAIN]: (39/1600): reward: -62.79423630237579, rates: 1.2057636296663794, loss: 1.1942933797836304, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.3125, 0.8125, 0.125, 0.375, 0.125, 0.9375, 0.0, 0.8125, 0.4375, 0.5, 0.875, 0.25, 0.4375, 0.9375, 0.5, 0.75, 0.8125, 0.5625, 0.875, 0.875]
[TRAIN]: (40/1600): reward: -64.06637141108513, rates: 2.9336285089326584, loss: 1.4582426458597184, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.4375, 0.75, 0.25, 0.1875, 0.8125, 0.0625, 0.6875, 0.1875, 0.9375, 0.625, 0.4375, 0.1875, 0.6875, 0.0625, 0.125, 0.625, 0.625, 0.3125, 0.4375, 0.8125]
[TRAIN]: (41/1600): reward: -72.1042109131813, rates: 0.8957889673936167, loss: 1.4277653843164444, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [1.0, 0.4375, 0.875, 0.75, 0.75, 0.5, 0.75, 0.375, 0.125, 0.9375, 0.5, 0.5625, 0.6875, 0.625, 0.8125, 0.75, 0.3125, 0.5625, 0.6875, 1.0]
[TRAIN]: (42/1600): reward: -75.99480831623077, rates: 1.005191593122351, loss: 1.3329393714666367, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 7, P: [0.75, 0.75, 0.4375, 0.625, 0.25, 0.4375, 0.625, 0.5, 1.0, 0.0, 0.3125, 0.5625, 0.3125, 0.5, 1.0, 0.4375, 0.9375, 0.375, 0.6875, 0.6875]
[TRAIN]: (43/1600): reward: -63.9690603017807, rates: 2.0309395457007464, loss: 1.4779254406690598, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.6875, 0.5625, 0.25, 0.625, 0.625, 0.375, 0.875, 0.8125, 0.875, 0.75, 0.8125, 0.4375, 0.9375, 0.3125, 0.75, 0.8125, 0.3125, 0.1875, 0.4375, 0.5625]
[TRAIN]: (44/1600): reward: -62.80135536193848, rates: 2.198644760182755, loss: 1.3923038810491561, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.25, 0.625, 0.125, 1.0, 0.375, 0.5, 0.4375, 0.75, 0.5625, 1.0, 0.8125, 0.5, 0.25, 0.9375, 0.625, 0.875, 0.5625, 0.5625, 0.3125, 0.5625]
[TRAIN]: (45/1600): reward: -69.81250122189522, rates: 1.1874988769708341, loss: 1.555822315812111, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 7, P: [0.3125, 0.3125, 0.0625, 0.625, 0.3125, 0.4375, 0.625, 0.4375, 0.75, 0.0, 0.125, 0.4375, 0.25, 0.0, 0.9375, 0.9375, 0.75, 0.3125, 0.8125, 0.3125]
[TRAIN]: (46/1600): reward: -61.240996956825256, rates: 1.7590028747828923, loss: 1.4171112596988678, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.6875, 0.0, 1.0, 0.75, 0.0, 0.25, 1.0, 0.0625, 0.4375, 0.0625, 0.75, 0.0, 0.1875, 0.5, 0.25, 0.9375, 1.0, 0.25, 0.0, 0.375]
[TRAIN]: (47/1600): reward: -54.385885924100876, rates: 3.614114253836859, loss: 1.4737780809402465, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.5625, 0.3125, 0.6875, 0.8125, 0.9375, 0.0625, 0.6875, 0.8125, 0.5, 0.0625, 0.375, 0.9375, 0.3125, 0.0, 0.25, 0.1875, 1.0, 0.3125, 0.8125, 0.25]
[TRAIN]: (48/1600): reward: -76.15540051460266, rates: 1.8445994150672256, loss: 1.2169814348220824, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [1.0, 0.1875, 0.875, 0.75, 0.25, 0.625, 0.75, 0.6875, 0.375, 0.625, 0.875, 0.0, 0.25, 1.0, 0.1875, 0.9375, 0.0625, 0.6875, 0.1875, 0.8125]
[TRAIN]: (49/1600): reward: -66.04989171028137, rates: 1.9501083761044753, loss: 1.351765087246895, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [0.3125, 0.5, 0.0, 0.9375, 0.3125, 0.9375, 0.0, 0.6875, 0.5, 0.5, 1.0, 0.5625, 0.1875, 0.625, 0.75, 0.8125, 0.75, 0.9375, 0.625, 0.75]
[TRAIN]: (50/1600): reward: -63.19606548547745, rates: 1.8039345066011985, loss: 1.4242119252681733, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.9375, 0.375, 0.6875, 0.1875, 0.625, 0.75, 0.875, 0.3125, 0.0, 0.6875, 0.5625, 0.5625, 0.25, 0.3125, 0.5, 0.375, 1.0, 0.9375, 0.5, 0.875]
[TRAIN]: (51/1600): reward: -62.50296211242676, rates: 2.497037734518169, loss: 1.4455067455768584, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.3125, 0.4375, 0.6875, 0.3125, 0.5, 0.0, 0.4375, 0.6875, 0.375, 0.8125, 0.0625, 0.4375, 0.3125, 0.8125, 0.3125, 0.6875, 0.3125, 0.125, 0.9375, 0.8125]
[TRAIN]: (52/1600): reward: -61.10319793224335, rates: 1.8968019206331044, loss: 1.523548710346222, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.6875, 0.25, 0.375, 0.0, 1.0, 0.125, 0.625, 0.625, 0.5, 0.6875, 0.25, 0.1875, 0.5, 0.0625, 0.875, 0.8125, 0.8125, 0.0625, 0.0, 0.6875]
[TRAIN]: (53/1600): reward: -32.60873906314373, rates: 4.391260924500427, loss: 1.4977605134248733, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.4375, 0.9375, 0.25, 0.6875, 1.0, 0.75, 0.875, 0.0625, 0.8125, 0.125, 0.375, 1.0, 0.0, 0.9375, 0.4375, 0.0625, 0.125, 0.5625, 0.8125, 0.875]
[TRAIN]: (54/1600): reward: -76.87049865722656, rates: 1.1295012819721308, loss: 1.3581235319375993, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.75, 0.875, 0.875, 0.5, 0.875, 0.5, 0.375, 1.0, 0.625, 0.1875, 0.6875, 0.6875, 0.125, 0.5, 0.75, 0.4375, 0.8125, 0.5, 0.5625, 0.25]
[TRAIN]: (55/1600): reward: -70.63190625607967, rates: 2.368093528822923, loss: 1.4015743136405945, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.5, 0.875, 0.9375, 0.4375, 0.5, 0.5625, 0.625, 0.125, 0.625, 0.3125, 0.0, 0.3125, 0.3125, 0.6875, 1.0, 0.4375, 0.25, 0.625, 0.375, 0.125]
[TRAIN]: (56/1600): reward: -64.12304013967514, rates: 1.8769599443337945, loss: 1.5425690352916717, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.3125, 0.625, 0.4375, 0.5625, 0.375, 0.3125, 0.375, 0.6875, 1.0, 0.6875, 0.6875, 0.1875, 1.0, 0.375, 0.6875, 1.0, 0.0, 0.75, 0.375, 1.0]
[TRAIN]: (57/1600): reward: -63.03004044294357, rates: 1.96995940306774, loss: 1.3361015379428864, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.6875, 0.6875, 0.6875, 1.0, 0.4375, 0.0625, 0.875, 0.4375, 1.0, 0.3125, 0.125, 0.5, 0.125, 0.125, 0.3125, 0.875, 0.875, 0.9375, 0.0, 0.9375]
[TRAIN]: (58/1600): reward: -75.88553404808044, rates: 0.11446598688135229, loss: 1.4829980254173278, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.8125, 0.5, 0.9375, 0.5625, 0.5, 0.6875, 0.625, 0.0, 0.5, 0.875, 0.375, 0.875, 0.875, 0.0, 1.0, 0.8125, 0.5, 0.625, 0.8125, 0.5625]
[TRAIN]: (59/1600): reward: -73.34100192785263, rates: 1.6589981635538575, loss: 1.4490449458360672, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [0.875, 0.375, 0.1875, 0.875, 0.0, 0.4375, 0.3125, 0.0625, 0.5, 0.0, 0.0, 0.875, 0.125, 0.875, 0.125, 0.8125, 0.375, 0.75, 0.5625, 0.3125]
[TRAIN]: (60/1600): reward: -74.00679987668991, rates: 1.9931997550230443, loss: 1.4287355691194534, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 11, P: [0.5625, 0.5, 0.125, 0.625, 0.1875, 0.625, 0.3125, 0.25, 0.625, 0.75, 0.3125, 0.8125, 0.9375, 0.4375, 0.4375, 0.6875, 0.8125, 0.8125, 0.875, 0.375]
[TRAIN]: (61/1600): reward: -60.05119541287422, rates: 0.9488045540668916, loss: 1.3458151876926423, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 6, P: [0.125, 0.4375, 0.75, 0.5625, 1.0, 0.4375, 0.75, 0.0, 0.9375, 0.5, 0.6875, 0.4375, 0.5625, 0.125, 1.0, 0.6875, 0.5, 0.5625, 0.4375, 0.875]
[TRAIN]: (62/1600): reward: -58.16335877776146, rates: 2.8366412579850655, loss: 1.6127292096614838, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 10, P: [0.5625, 0.0, 0.0625, 0.9375, 0.0625, 0.3125, 0.375, 0.625, 0.0625, 0.5625, 0.5, 0.0625, 1.0, 0.9375, 0.8125, 0.0625, 0.8125, 0.625, 0.4375, 0.0625]
[TRAIN]: (63/1600): reward: -50.15838348725811, rates: 1.8416166203345044, loss: 1.3243091225624084, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.375, 0.875, 0.3125, 0.9375, 0.125, 0.25, 0.4375, 1.0, 0.9375, 0.5625, 0.5625, 0.875, 0.125, 0.3125, 0.9375, 0.0, 0.6875, 0.8125, 0.8125, 0.75]
[TRAIN]: (64/1600): reward: -65.19764843583107, rates: 1.8023514933468923, loss: 1.45744931101799, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.625, 0.5625, 0.0, 0.8125, 0.3125, 0.25, 0.1875, 0.0625, 0.0, 0.1875, 0.6875, 0.3125, 0.0625, 0.625, 0.0, 0.375, 0.1875, 0.8125, 0.9375, 0.6875]
[TRAIN]: (65/1600): reward: -73.22452312707901, rates: 1.7754768225611357, loss: 1.4625622510910035, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 8, P: [0.125, 0.9375, 0.875, 0.75, 0.0625, 0.3125, 0.375, 0.375, 0.4375, 1.0, 0.5625, 0.25, 0.1875, 0.75, 0.75, 0.625, 0.25, 0.8125, 0.1875, 0.3125]
[TRAIN]: (66/1600): reward: -87.51183462142944, rates: 0.48816549746108406, loss: 1.2870684742927552, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 12, P: [0.8125, 0.625, 0.1875, 0.4375, 0.6875, 0.8125, 0.4375, 0.1875, 0.875, 0.4375, 0.8125, 0.875, 0.25, 0.9375, 0.3125, 0.1875, 0.0, 0.9375, 1.0, 0.9375]
[TRAIN]: (67/1600): reward: -63.024264335632324, rates: 1.9757356268870603, loss: 1.478250190615654, rho: 0.4000000000000001, dynamic_rho: [[], [], [], [], []], transmit_actions: 9, P: [0.3125, 0.3125, 0.0, 0.3125, 0.1875, 0.25, 0.0625, 0.75, 0.875, 0.5, 0.0, 0.875, 0.3125, 0.875, 0.25, 0.75, 0.9375, 0.375, 0.0, 0.25]
