[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 34, [(0.0, 1.0, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.125, 0.4), (1.0, 0.75, 0.4), (0.0, 0.0, 0.4), (0.0, 0.25, 0.4), (0.0, 0.625, 0.4), (0.0, 0.4375, 0.4), (0.0, 0.875, 0.4), (1.0, 0.0, 0.4), (1.0, 0.625, 0.4), (1.0, 0.8125, 0.4), (0.0, 0.9375, 0.4), (0.0, 0.75, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.6875, 0.4), (1.0, 0.0625, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.3125, 0.4), (0.0, 0.375, 0.4), (1.0, 0.125, 0.4), (0.0, 0.5, 0.4), (0.0, 0.5625, 0.4), (1.0, 0.25, 0.4), (1.0, 0.5, 0.4), (1.0, 0.375, 0.4), (1.0, 0.875, 0.4), (1.0, 0.5625, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.9375, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.1875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 34, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (14/1600): reward: -3.185347557067871, rates: 9.814652083096481, loss: 2.9246946036815644, rho: 0.0, dynamic_rho: [[0.5903057666564214, 0.5976366474002525, 0.6583758605796107, 0.2102629812369844, 0.3545250909608366, 0.36896621462902535, 0.3757149979637221, 0.8849338625726165, 0.6988645801303441, 0.6191656724645366, 0.6039683129342217, 0.46342488417568917, 0.11231481896795925, 0.21533001303709776, 0.45394965654777086, 0.05025653949725262, 0.41062486625427275, 0.8953370300997043, 0.11948620516513242, 0.9029247022724379]], transmit_actions: 10, P: [0.1875, 0.875, 0.875, 0.625, 0.0625, 1.0, 0.0, 0.8125, 0.125, 0.625, 0.6875, 1.0, 0.625, 1.0, 0.0625, 0.1875, 0.6875, 0.1875, 0.375, 0.5]
[TRAIN]: (15/1600): reward: 0.13389161229133606, rates: 7.133891561116617, loss: 2.7244644343852995, rho: 0.0, dynamic_rho: [[0.8445429122707824, 0.6508992025847028, 0.48026354389282233, 0.4859860280454449, 0.9253390400673364, 0.31208791515750656, 0.025415240642845727, 0.632370010598279, 0.1659045902473102, 0.5199291448143019, 0.5735789595078776, 0.2943149914266572, 0.9042305342263658, 0.6692508569076462, 0.6988127446401184, 0.7855199582234892, 0.25919113640935176, 0.9557026559105862, 0.24529680700545464, 0.25866767558573533]], transmit_actions: 11, P: [0.125, 0.8125, 0.1875, 0.125, 0.6875, 0.875, 0.75, 0.1875, 0.375, 0.5625, 0.375, 0.5625, 0.75, 0.0, 0.5625, 0.875, 0.6875, 0.0, 0.5, 0.6875]
[TRAIN]: (16/1600): reward: -13.815576121211052, rates: 0.18442387288987422, loss: 3.3445359975099564, rho: 0.0, dynamic_rho: [[0.26058465655097707, 0.6697122421130492, 0.43494534929901774, 0.5945182435470202, 0.6216960070583554, 0.45102970319623414, 0.6404308844840065, 0.5879958820724951, 0.0342391486629855, 0.6274438718205958, 0.1959038287256354, 0.5116660191909967, 0.004910516373022533, 0.41598636106365283, 0.8092597776068308, 0.6305073993943764, 0.1441962720566119, 0.930758313333594, 0.9681877261712253, 0.49824975463492027]], transmit_actions: 8, P: [0.1875, 0.75, 0.3125, 0.25, 0.25, 0.0, 0.375, 0.4375, 1.0, 0.6875, 0.8125, 0.0625, 0.0, 0.875, 0.8125, 0.3125, 0.5, 0.5625, 0.125, 0.5]
[TRAIN]: (17/1600): reward: -13.912024363875389, rates: 0.08797563938214743, loss: 4.71729143857956, rho: 0.0, dynamic_rho: [[0.9683870607418412, 0.7448192420220441, 0.7941236993157165, 0.969742931116858, 0.6251383356404077, 0.18700981053302568, 0.4310561144628827, 0.33884498895445536, 0.9400486821592338, 0.7900146130103112, 0.11610411139369081, 0.38552523611634437, 0.7974100641611177, 0.8743694347939795, 0.3021329001156975, 0.9524952772276384, 0.7041972692439383, 0.48053269887509065, 0.8398566035047235, 0.4307163534954549]], transmit_actions: 13, P: [0.8125, 0.125, 0.8125, 0.9375, 0.8125, 0.75, 0.0, 0.0625, 0.375, 0.3125, 1.0, 0.625, 0.1875, 0.375, 1.0, 0.75, 0.6875, 0.75, 0.875, 0.0625]
[TRAIN]: (18/1600): reward: -4.652231279760599, rates: 5.347768627648819, loss: 3.6100705742835997, rho: 0.0, dynamic_rho: [[0.015565707597773093, 0.2854249572342672, 0.03580175267121011, 0.818511227214957, 0.8653574887483771, 0.5583259670234826, 0.029850509928364133, 0.2970429638602756, 0.3081203427086562, 0.7544545169645575, 0.7060973465712653, 0.13462899886080704, 0.35452389979177124, 0.650926569474047, 0.8813942838297509, 0.3423525519069387, 0.5642724386767632, 0.8375058000333182, 0.9221083748830754, 0.4720956540038834]], transmit_actions: 11, P: [0.625, 0.1875, 0.5, 0.0, 0.8125, 0.5625, 1.0, 0.8125, 0.3125, 0.25, 0.9375, 0.6875, 0.8125, 0.5625, 0.3125, 0.4375, 0.375, 0.125, 0.4375, 0.1875]
[TRAIN]: (19/1600): reward: -9.659513533115387, rates: 0.34048646794726894, loss: 3.2496545195579527, rho: 0.0, dynamic_rho: [[0.10577180832514299, 0.4275631721579436, 0.38618671540461724, 0.1527285134853319, 0.12786359003604963, 0.7248746853944, 0.10430177106578353, 0.8823741211615852, 0.11798098796087264, 0.16989827084856446, 0.6927262715717896, 0.5978331616153537, 0.10546439782731387, 0.009419645095183338, 0.6590095358345005, 0.9478573876705628, 0.7134360449447905, 0.6918014832475805, 0.04065925186280184, 0.9619150189186554]], transmit_actions: 6, P: [0.25, 0.3125, 0.625, 0.1875, 0.5625, 0.125, 0.3125, 0.875, 0.5625, 0.0, 0.25, 0.0625, 0.5, 0.625, 0.5625, 0.4375, 0.1875, 0.375, 0.0625, 0.75]
[TRAIN]: (20/1600): reward: -9.919103875756264, rates: 0.08089612531552556, loss: 3.3645814776420595, rho: 0.0, dynamic_rho: [[0.08210778089024451, 0.631888690741859, 0.6899259962870281, 0.04252728718964405, 0.8224950237783092, 0.0923951995390403, 0.3213905429802252, 0.1627123499669615, 0.570924135007898, 0.23988416715402572, 0.5869221565066105, 0.5452084313625071, 0.8172346497172821, 0.1772409603719589, 0.9830245448455277, 0.7706940228195919, 0.8528420097420405, 0.8815495007711088, 0.9856138724965491, 0.4771689137124685]], transmit_actions: 12, P: [0.0, 0.5, 0.875, 0.0, 0.25, 0.125, 1.0, 0.25, 0.5625, 0.0625, 0.0, 0.3125, 0.5625, 0.625, 0.3125, 0.5625, 0.75, 0.875, 0.6875, 0.5]
[TRAIN]: (21/1600): reward: -11.955253466963768, rates: 0.044746531556577686, loss: 3.212941300868988, rho: 0.0, dynamic_rho: [[0.33846728304856233, 0.21895236606560842, 0.9632745693241291, 0.3541738492017794, 0.09349752102132014, 0.9956144906861064, 0.35083201195189384, 0.21326411720650518, 0.9934063710901772, 0.26760943806093673, 0.6140718857097115, 0.0040704702140365034, 0.8660843719717874, 0.42123631317004906, 0.7938084745077358, 0.0012750125941978219, 0.6556481998302031, 0.2452107467082122, 0.23238486479277465, 0.2722576174054372]], transmit_actions: 13, P: [0.5625, 0.3125, 0.375, 0.125, 0.125, 0.25, 0.625, 0.4375, 0.25, 1.0, 0.625, 0.8125, 0.875, 0.25, 0.4375, 0.8125, 0.0625, 0.0, 0.6875, 0.4375]
[TRAIN]: (22/1600): reward: -11.872492142021656, rates: 0.12750785831626085, loss: 4.428478813171386, rho: 0.0, dynamic_rho: [[0.467236011252233, 0.5693304351717684, 0.7739131936494342, 0.6915722269402373, 0.5436551307426605, 0.8019342523956146, 0.11493522228681652, 0.43090656724340537, 0.9322076105628538, 0.7485317652619673, 0.8969826122167195, 0.23607262007056307, 0.9095464772019712, 0.3345994421161622, 0.3876096172899275, 0.5852359450368646, 0.8226930554922807, 0.38190094501096705, 0.18806140191638743, 0.3535371673611858]], transmit_actions: 13, P: [0.875, 0.5625, 0.0625, 0.4375, 0.4375, 0.25, 0.875, 0.25, 0.875, 0.4375, 0.8125, 0.6875, 0.9375, 0.1875, 0.6875, 0.6875, 1.0, 0.5625, 0.875, 0.1875]
[TRAIN]: (23/1600): reward: -8.05174469947815, rates: 2.948255218397114, loss: 3.789621353149414, rho: 0.0, dynamic_rho: [[0.7467525954064379, 0.2288473609749776, 0.5069865302273348, 0.31583219304515775, 0.9621732048081622, 0.16375741940397226, 0.21949804291672603, 0.15737875770841026, 0.7045798070999237, 0.5114981332640961, 0.04067402316141899, 0.3216908536092462, 0.7356068068275339, 0.1565796507256254, 0.8993920003397089, 0.0007896760365012634, 0.2683302863097202, 0.8317622012453453, 0.993380087420385, 0.6915732800437955]], transmit_actions: 9, P: [0.75, 0.75, 0.375, 0.625, 0.0, 1.0, 0.9375, 0.25, 0.5625, 0.75, 0.3125, 0.0625, 0.1875, 1.0, 0.0, 0.375, 1.0, 0.875, 0.75, 0.1875]
[TRAIN]: (24/1600): reward: -13.711208075284958, rates: 0.28879191619507777, loss: 4.200966882705688, rho: 0.0, dynamic_rho: [[0.46896121560386905, 0.14303777136960205, 0.7042453375970494, 0.06607600882045628, 0.4831910013068441, 0.5952073359964699, 0.004984317637287017, 0.7159536511318431, 0.6322751448538287, 0.7223118183007409, 0.7395679739737266, 0.5586931703298833, 0.682014949796647, 0.2387529817888142, 0.7750062474128478, 0.9451864810645949, 0.30438276937304987, 0.7243097230848419, 0.9843523121576196, 0.4524965760468269]], transmit_actions: 14, P: [0.3125, 0.875, 0.3125, 0.875, 0.875, 0.625, 0.25, 0.25, 0.25, 0.875, 0.375, 0.875, 0.3125, 0.875, 0.4375, 0.75, 0.8125, 0.1875, 0.3125, 0.9375]
[TRAIN]: (25/1600): reward: 10.840623140335083, rates: 17.840622971140856, loss: 3.3054814100265504, rho: 0.0, dynamic_rho: [[0.6586356110168318, 0.9652419586412938, 0.4763959560199079, 0.5661117463468299, 0.5605101816981437, 0.9903502542162491, 0.16790384930795765, 0.04591386571208744, 0.6133872125644627, 0.5263536579724651, 0.35631042956527137, 0.4896780088829533, 0.036428230989417276, 0.7310954243783607, 0.03078991600566683, 0.6730433490642793, 0.7117421890272054, 0.8712070325251724, 0.06644876704161762, 0.45663508640450134]], transmit_actions: 9, P: [0.9375, 0.75, 0.5, 0.0, 1.0, 0.3125, 1.0, 0.4375, 0.125, 0.0, 0.75, 0.3125, 0.875, 0.375, 0.1875, 0.3125, 0.75, 0.5, 0.8125, 0.25]
[TRAIN]: (26/1600): reward: -12.0, rates: 0.0, loss: 3.8185851097106935, rho: 0.0, dynamic_rho: [[0.08002660597371836, 0.41862142011147807, 0.8603049772695306, 0.08059145063096718, 0.4690877019175178, 0.6896623343850816, 0.7797998174359524, 0.37751912080975036, 0.5444044153720822, 0.12703600693319295, 0.011075743183391218, 0.042249014491854364, 0.22224335239735937, 0.6358017937720145, 0.32376404683932514, 0.9225412714540165, 0.864455042565575, 0.05624219356635418, 0.9509750522083743, 0.4745691923281927]], transmit_actions: 11, P: [0.625, 1.0, 0.8125, 0.0625, 0.625, 0.0, 0.8125, 0.5625, 0.4375, 0.6875, 0.125, 0.5625, 0.9375, 0.5, 0.9375, 0.0, 0.4375, 0.6875, 0.8125, 0.125]
[TRAIN]: (27/1600): reward: 5.715404987335205, rates: 14.7154048603924, loss: 6.433009457588196, rho: 0.0, dynamic_rho: [[0.5584556274896961, 0.12491170252372696, 0.2260915986549249, 0.17821237829510472, 0.46635327983605634, 0.6287447238889264, 0.8813705775766115, 0.4807187591493681, 0.472256104432876, 0.47741956224852566, 0.3867672992586949, 0.6236806130417992, 0.22232821910835276, 0.4180639720192021, 0.9755908923873481, 0.7737739201683153, 0.33324998263756633, 0.5305258565700618, 0.1441421030462634, 0.12434555922460477]], transmit_actions: 11, P: [0.5, 0.4375, 0.0, 0.9375, 0.8125, 0.75, 1.0, 0.5625, 0.375, 0.8125, 0.875, 0.0625, 0.125, 0.1875, 0.5, 0.0625, 0.875, 0.625, 0.8125, 0.0625]
[TRAIN]: (28/1600): reward: 0.21231317520141602, rates: 10.212313286245482, loss: 6.171533131599427, rho: 0.0, dynamic_rho: [[0.5924056928847803, 0.5203438358403277, 0.15674742000201403, 0.28729978371827913, 0.528715471377696, 0.974102546362439, 0.33687870834154643, 0.9629363177768817, 0.8627597141007615, 0.6928377080712994, 0.574153269323809, 0.31767143512110585, 0.5106212174989444, 0.43161691236460387, 0.2606823929256622, 0.7136613947096053, 0.20815515078570945, 0.7455296306713185, 0.4207307840360265, 0.8144113507071103]], transmit_actions: 10, P: [0.0625, 0.3125, 0.1875, 0.1875, 0.5, 0.0625, 0.1875, 0.375, 0.875, 0.1875, 0.875, 0.5, 0.6875, 0.625, 0.3125, 0.375, 0.1875, 0.6875, 0.6875, 1.0]
[TRAIN]: (29/1600): reward: 6.066449403762817, rates: 17.066449497597997, loss: 5.9616711139678955, rho: 0.0, dynamic_rho: [[0.7076579557204368, 0.8898546481353301, 0.5812104897801379, 0.9420063642279883, 0.5484375036728636, 0.6988591307577612, 0.9469859140801054, 0.7583379188624471, 0.339752778767061, 0.2077439926662975, 0.6669101033048616, 0.7915149351236144, 0.19944232450692478, 0.6247469642875464, 0.08965314548106829, 0.23031077815965617, 0.5766772377807126, 0.4238959583383439, 0.6208913254895755, 0.7394969120523311]], transmit_actions: 10, P: [0.4375, 0.9375, 0.9375, 1.0, 0.75, 0.8125, 0.375, 0.5, 0.3125, 0.375, 0.8125, 0.375, 0.125, 0.0625, 0.1875, 0.9375, 0.4375, 0.125, 0.3125, 0.9375]
[TRAIN]: (30/1600): reward: -1.1638826131820679, rates: 8.83611717596433, loss: 5.573200249671936, rho: 0.0, dynamic_rho: [[0.2684496806747174, 0.5194274674325126, 0.49498687644389605, 0.5982164826380232, 0.31833832273512264, 0.18206437476611959, 0.20283361363649244, 0.6045217367797476, 0.8592786787834615, 0.5156680789043642, 0.47833225896925513, 0.24059650198710902, 0.9027273734891932, 0.29546046568793727, 0.08425721410120735, 0.4104441019929891, 0.6944176361266471, 0.4072562146778441, 0.5573506050451394, 0.19456879866486687]], transmit_actions: 9, P: [0.4375, 0.9375, 0.5, 0.4375, 0.125, 0.4375, 0.9375, 0.625, 0.875, 0.4375, 0.5625, 1.0, 0.1875, 0.1875, 0.0, 0.3125, 0.3125, 0.75, 1.0, 0.125]
[TRAIN]: (31/1600): reward: -6.4487652983516455, rates: 1.5512346728474897, loss: 5.4856829166412355, rho: 0.0, dynamic_rho: [[0.25531666951204757, 0.014285467391205176, 0.4760404374145413, 0.3801482698622659, 0.307227149791073, 0.938878389613481, 0.3693386224684818, 0.05894460235288923, 0.14391023251932744, 0.112595219348812, 0.916748093152557, 0.18454748723897962, 0.640993915159515, 0.715113905086215, 0.225912519805483, 0.12394581127641247, 0.7860848429819396, 0.654873425110072, 0.38925083732137433, 0.8119893849386727]], transmit_actions: 9, P: [0.4375, 0.3125, 0.8125, 1.0, 0.6875, 0.0625, 0.5, 1.0, 0.3125, 0.9375, 0.1875, 0.5, 0.9375, 0.3125, 0.3125, 0.375, 0.9375, 0.5, 0.3125, 0.125]
[TRAIN]: (32/1600): reward: -1.787837266921997, rates: 10.212162766066344, loss: 6.822464561462402, rho: 0.0, dynamic_rho: [[0.1740893344587856, 0.7068891193553597, 0.18221810971888264, 0.937401931109291, 0.96294849161176, 0.7911606810131325, 0.9845173374976511, 0.9758351456820288, 0.4154015062411297, 0.7368438211478138, 0.46685490265866836, 0.6208686746897965, 0.019914191344573173, 0.6773654616275794, 0.10901102859673961, 0.43609817874558443, 0.39230404830319343, 0.8355939793410275, 0.1342447338583257, 0.8864875934060005]], transmit_actions: 11, P: [0.625, 0.1875, 0.3125, 0.4375, 0.125, 0.875, 0.8125, 0.625, 0.5, 0.0625, 0.4375, 0.5625, 0.125, 0.0625, 0.0, 0.125, 1.0, 0.0, 1.0, 0.5]
